Contig	06/29/10	05/22/13	07/10/09	12/23/13	12/11/12	02/23/11	09/18/13	03/13/13	09/28/11	05/17/10	04/29/11	11/29/11	05/22/13	01/15/14	05/21/11	02/13/13	05/22/13	08/11/10	01/26/12	01/16/13	04/27/10	11/23/10	05/21/14	02/11/10	09/10/14	12/20/11	10/21/10	01/11/11	12/23/13	06/22/11	08/19/09	09/24/09	04/24/13	10/21/10	04/10/14	11/28/12	07/21/10	06/29/10	08/14/13	12/23/09	07/17/14	09/10/14	07/20/11	10/22/09	08/14/13	07/09/12	08/14/13	10/22/09	06/29/10	07/21/10	10/25/11	05/21/14	02/11/10	09/10/14	03/13/13	12/11/12	04/10/14	08/11/10	09/18/13	02/12/14	12/20/11	07/10/09	11/28/12	01/16/13	07/18/13	01/26/12	08/17/11	12/16/10	01/11/11	05/21/11	12/20/11	09/15/10	09/24/09	11/13/13	06/22/11	06/19/13	06/20/12	02/16/12	06/19/13	08/19/09	11/28/12	12/23/09	11/23/10	08/17/11	01/26/12	11/29/11	11/29/11	11/13/13	09/15/10	09/28/11	12/23/13	02/16/12	08/15/12	02/12/14	05/17/10	03/24/10	04/29/11	02/23/11	04/27/10	12/16/10	04/24/13	05/30/12	02/13/13	03/24/10	07/18/13	08/15/12	07/20/11	10/25/11	07/17/14	05/30/12	01/15/14
1126458_scaffold00236	0	5.3840885	0.3518765	79.64234	5.85913	3.6177216	9.035486	0.43756315	24.4414	0.062731616	1.2739925	0	0	14.051307	3.2093437	0.80838764	5.6147223	2.1003926	3.00236	1.5095415	0	3.5399592	10.606946	0	84.40995	16.492605	5.641803	0.06808366	0	14.065757	0.029224163	0	65.81133	5.1879673	13.9962635	0	0	0.0819729	18.837858	0.27001444	0.36003128	91.22442	27.633175	0.3232902	143.6292	212.49812	19.585012	0.1553901	0.22488388	0	14.953564	10.252705	0	18.248377	0.49958882	4.188091	13.507547	2.2965012	10.225726	12.083047	0	0.31146976	3.1486993	1.3012803	93.7616	3.092878	21.35772	12.931316	0.031700216	3.5936909	16.006021	2.751509	0	60.38542	13.263217	48.069534	72.229095	12.413131	48.35182	0.09943979	3.5355198	0.300809	3.766102	24.02845	0	20.037342	22.010988	57.52595	2.6512203	28.033575	77.22791	11.616079	0	13.993512	0.08730634	0.076263964	1.853993	3.8840985	0.052128717	13.604461	67.42476	12.837791	0.66308385	0.0835272	95.61187	3.608742	26.39436	15.315558	0.482014	12.606899	13.092739
1126458_scaffold00243	0	10.24604	2.6403906	134.39586	31.04793	9.986306	233.4684	4.1042013	10.178254	1.3676379	93.18339	24.895515	0	127.52224	12.99131	7.2135415	10.660865	1.1916953	19.855114	6.1840444	1.0844638	4.181052	4.1524963	1.0473307	60.585003	57.636787	2.3424144	0.6903814	74.00869	9.227934	4.682151	2.9475408	13.943408	2.3749757	9.168135	144.49577	1.353185	2.3274186	19.437073	3.924464	3.7724795	65.926636	39.595253	4.753426	0	157.8577	18.462053	3.781645	2.2423596	1.9207851	40.568855	3.9830518	1.0299275	47.234417	3.3772845	33.38461	9.820923	1.2613772	239.69695	97.96434	41.3493	2.5266907	54.73442	6.2931113	39.463078	21.326418	85.94239	4.5797696	0.38573557	14.703702	53.65775	0.9005964	3.4176157	86.050575	8.526948	67.97553	138.12738	38.627964	63.871346	3.9661317	55.360382	2.6580849	4.6984043	85.75431	149.84958	37.058186	37.925117	76.08577	1.1416444	12.332471	138.3311	42.02482	1.2710541	109.10649	1.1508939	6.573316	94.45181	10.647437	1.1629095	5.687488	14.302924	21.5723	7.799605	5.59008	35.682365	3.5312572	38.95112	40.4455	3.4214003	21.011406	126.91084
1126458_scaffold00256	20.772638	281.60403	15.942994	28.906027	41.448883	19.889725	41.2953	14.484258	532.2965	606.936	16.19592	266.6673	0	14.898623	7.781787	2.257818	283.0375	111.97325	65.85117	13.616549	326.47604	8.925824	475.14023	25.56761	35.759438	101.61707	17.416422	4.7539234	0	5.7985983	590.04205	368.69235	3539.9487	18.991665	35.0861	0	188.81787	228.10147	116.16774	121.17566	0.7448619	38.88141	15.910878	424.05023	0	16.648355	119.60627	418.8128	230.22514	195.40479	454.4265	471.2011	26.44184	32.786125	16.135485	40.43509	32.38046	109.351555	42.722412	7.2630444	0	14.901608	75.14692	13.564517	151.1329	61.625328	17.149643	9.49154	5.0171742	6.7330213	95.86664	23.688911	361.94882	20.332935	6.253337	301.97473	5.054512	46.291454	305.1816	575.0471	73.61349	121.71154	9.34994	16.415934	0	177.48393	187.70589	26.357796	22.015373	542.5302	31.793407	46.231598	0	8.349138	608.4703	39.603046	17.225092	20.974636	336.54007	10.49303	3577.34	10.940134	2.3321304	48.6454	143.38692	5.263571	16.93142	442.9235	1.9944592	9.64208	15.236617
1126458_scaffold00303	0	1.9077414	1.5492183	0	22.60633	2.6177735	1.2657536	1.1438438	27.288925	1.2428575	0.36901635	0	0	10.632901	0.3391172	2.3134243	2.4056497	2.6696558	44.01407	5.449809	0.43368623	1.4168631	0.44335014	1.1897181	0	4.568075	7.2611103	0.14987709	0	0	4.020818	0.61527985	20.228636	6.791386	0.16867283	0	0.688517	0.94737494	4.2196555	4.953339	0	0	0.07276405	1.4233603	0	34.445766	3.912177	2.0524232	0.7838321	0.8872113	3.9169583	0.51295364	1.1645323	0	1.4052721	25.609787	0.28427404	3.449285	1.7483939	7.129069	0	1.7141477	15.34819	4.8477764	95.14359	45.983955	0	3.0350385	0.0348919	0.6085409	5.0033875	4.140282	0.596964	26.003607	0	502.66437	2.2009752	543.5963	501.36987	3.101132	16.470945	4.2569413	1.5324994	0	0	31.474918	32.401318	26.239054	4.357243	27.23812	0	568.09344	0	6.9224377	1.4094174	0	0.68021965	2.3911922	0.63114935	2.9335423	18.902004	29.87558	3.2843037	0	93.215485	13.385917	0.12598364	3.2265043	0	33.43574	11.851117
1126458_scaffold00357	0.083340846	367.70007	6.140551	61.79367	48.94719	2.5224125	18.94874	48.247112	544.68726	4.0489693	3.486316	0	0	114.31121	6.07625	28.020887	372.84787	6.9338336	5.7729907	14.795279	1.5474169	2.0915537	424.63647	1.9235711	175.38974	2.199923	1.4070978	1.7903166	3.1678243	2.5642388	55.92393	1.5590189	1063.8135	1.6255039	92.59087	0.5934598	10.567228	10.973686	24.491343	2.420541	21.51664	183.34789	1.6066722	3.7675703	22.69818	2.8471034	26.010311	4.178978	9.318255	10.935152	2.3630793	418.17175	1.568105	111.354195	50.226196	45.26149	93.81446	7.5771437	16.375715	163.7461	0.39950883	5.956623	28.387772	11.964423	34.46535	5.7442727	2.6286397	7.387227	1.5156065	5.827344	2.4105613	2.2688434	1.6669571	12.989527	2.1137414	92.3537	4.009208	2.5803447	90.54648	53.881798	30.514807	2.3113704	2.1825407	2.7793906	0	1.7453392	2.6202018	18.217335	2.0619626	547.23395	55.337994	3.059251	0	168.51244	4.591586	6.380896	3.365057	2.6360111	1.2461528	7.7500944	1048.8717	5.4802012	30.909874	7.0884376	36.93698	9.726725	1.5869894	2.1652436	22.325212	5.931252	120.25247
1126458_scaffold00432	0	8.815497	5.9754424	1.0161217	4.032577	17.37154	2.789771	6.787515	5.703649	1.1062586	82.903015	0	0	14.339802	9.35722	15.311723	7.925092	27.143051	20.57589	2.3662615	11.985034	11.665543	20.608078	2.039478	6.874593	7.8255987	25.15589	0.7114908	0	5.582207	8.32214	3.1155553	5.872252	25.594463	14.312821	23.997456	8.824953	35.550426	32.03295	10.581436	3.2921128	8.094705	70.40867	12.563653	0	41.105083	29.468424	11.874509	35.44721	9.318466	21.78742	19.219692	2.0730839	2.50921	7.178634	4.0271325	15.350505	27.436354	3.3718379	19.836456	0	5.5944195	4.4656343	2.2882423	455.68875	15.228318	17.733929	3.2914414	0.9524156	11.161436	6.816123	94.83795	3.1375153	2.3454235	6.034453	112.70881	33.915123	11.28002	109.27959	7.96697	4.564678	8.532432	11.538664	20.729866	0	15.206576	13.73342	2.6545796	96.2353	5.827257	0.7655411	11.57328	1.3099184	23.277203	1.3305434	11.157678	83.59814	17.930017	10.690872	3.845239	4.878572	56.697746	15.764356	10.910995	466.62125	203.99959	74.13013	22.200666	3.3056388	61.40516	9.113986
1126458_scaffold00491	0	345.00574	3.5803432	126.04553	62.111504	0.82906115	83.4653	38.35515	137.46405	48.864006	7.0991554	0	0	33.327946	7.3076754	7.1138105	366.89294	7.632677	21.060032	24.16021	30.493986	1.963571	233.16818	5.2183	4.6822762	32.40328	1.8324754	0.42126766	1.6819283	9.349057	136.42204	64.256836	2771.8022	2.1123338	45.724106	0	14.965947	19.386591	163.31927	21.843042	0.33002865	5.168198	27.390778	81.0145	0	28.464327	161.37688	83.327934	18.449848	13.299909	131.81873	230.59431	4.3642855	5.9427276	41.521385	66.30417	43.395905	8.058685	93.508316	18.78451	0	3.212032	68.90029	20.507679	180.04956	19.627878	14.828813	0.915176	0.30511463	7.118273	30.503479	2.8973563	68.28864	114.99454	8.535377	383.14902	12.084545	22.51004	377.04135	137.64125	68.51097	22.394156	1.3181356	14.247769	0	52.537178	50.07276	111.23183	1.9225887	142.62726	122.931404	23.484415	0	16.790903	48.658737	6.501503	5.5233545	1.0862309	34.33328	0.98453325	2798.19	34.04307	7.749792	8.384043	184.69926	8.336194	30.217306	135.22978	0.8284616	38.35716	37.900036
1126458_scaffold00555	0	0.48627746	3.1964233	5.1724987	0.27691966	1.9631511	60.535366	0.56095904	0.51472765	0.7352902	2.5542827	0	0	1.5440463	19.673891	0.23688196	0.38647592	3.6269264	1.2112942	0.4423412	0.41235155	0.23575336	13.967025	0.52788925	0.30237976	1.1103878	0.42306772	0	0	6.869485	1.327352	0.27300552	0.67801577	0.4427857	3.3304574	2.9098418	8.248541	3.9633877	44.451015	0.59341776	2.4616675	0.14883912	8.329814	0.59208614	0	0.22960311	44.530384	1.4798545	6.040628	7.794549	0.26333207	14.53404	0.21701993	0.7035954	0	0.5113488	3.0272424	3.224524	56.292465	13.875706	0	3.9930644	0.39542738	0.21998909	109.52354	1.5337496	1.3012632	1.0448344	0	17.673733	0.8442445	2.6280487	0.1135194	28.798967	6.6361713	22.860374	0.18901812	3.09708	21.650192	2.2339792	0.30116686	0.12592302	0.4013024	0.4781705	0	0.297143	0.2621904	32.293674	2.421122	0.6879969	4.388638	2.3798184	0	15.7417	1.3644476	2.6817172	2.163043	2.700714	0.22912931	1.1656483	0.34199414	1.8809302	0.19430356	1.8356992	103.31709	0.34367785	8.988743	0.28954327	2.824893	1.5720007	2.7764635
1126458_scaffold00608	0	0.2248419	127.75854	39.58345	25.159927	0.9701143	62.726994	0.41684893	0	0.095619045	0	0	0	17.134232	0	0	0.22975235	13.8733225	0	1.6566678	0.17159443	8.645549	0.61396325	1.9404523	2733.8398	0.1100173	37.58072	0	0	0	27.617966	53.111504	0.10076677	42.034126	3.8930447	1.5136135	0	4.623064	322.60117	9.191754	0.54877985	2748.4702	0.36947396	26.60996	0	25.606375	331.5847	25.106554	2.970765	0.061431717	0.4383281	0.81183106	2.2577465	1974.1471	0.5076675	24.116285	3.6217678	14.986326	61.43854	8.21328	0	137.799	60.815556	1.3731815	487.67868	0.2175848	0.9025046	3.9856067	0.04831925	0	0	290.47458	58.39988	21.750343	0	102.749275	36.157772	2.262268	101.78374	32.79001	57.587498	10.087218	8.697733	1.0571029	0	0	0	22.040207	298.62903	0	33.54781	1.0503488	0.3821253	10.2254715	0.044359077	2.0924244	0.05233259	1.0536234	0.079457514	5.760189	0.15248159	0.46590668	0	1.4004852	474.61987	1.8427166	0.2442518	0.40163153	0.3673564	0.4088541	20.219275
1126458_scaffold00630	0.43244773	1.3151255	2.4006174	6.030584	0.97685516	1.4023459	26.618593	1.356909	2.3345244	0.14590082	0	0	0	6.2637525	10.430077	4.7630296	2.0449848	0	0	1.1234825	3.7528718	7.952538	0.52045506	7.0017576	6.2400055	4.5884595	14.120435	0.05278286	0	15.666263	6.026619	4.3337145	0.35876286	15.033867	0.83163124	0	1.4225374	2.6055784	12.298381	41.447865	1.4886376	4.252835	5.671805	52.758762	0	2.502722	10.234849	50.47628	3.2544312	0.62490606	0.8360316	1.1355087	7.447749	0.7445959	1.9796028	1.2626753	1.2414137	0	21.858747	3.0381272	0	1.8110365	2.8595455	0.6984254	73.387085	0.14755686	2.5574555	3.5383036	0.19660847	9.6245775	3.772307	0.6480448	3.7241695	7.765816	15.276862	327.7579	7.076158	4.044643	327.07336	5.396451	2.5497334	39.911644	6.9365616	1.7078677	0	6.7923007	5.133176	6.423058	0.36602965	2.6939273	3.4327998	5.494903	0	2.9254854	0.09024737	10.287708	0.05323464	1.684233	4.364664	2.652184	0.1034066	1.0426624	2.3647013	10.878955	76.85795	0.22381842	6.06957	0.868178	1.3079096	0.83180285	6.6778545
1126458_scaffold00712	25.551785	0.42231542	0.230266	4.0135574	2.061388	2.301655	15.185072	2.594946	0.8210634	2.9248993	2.6875648	326.21	0	5.4595885	4.5363812	3.1740258	0.061648373	2.5771596	2.6338737	5.433095	9.57697	2.3033671	5.9307084	0.39296043	2.0258214	4.7232685	0.14535291	0.44553566	15.675845	2.8021238	2.4383266	2.133864	2.4334447	0.37081054	3.8859217	0	0.4093472	2.2798107	159.60724	5.5217476	1.3743477	2.3267105	6.993821	0.13222456	0	0.9742235	163.5268	0.25421602	2.881937	0.26373896	23.816942	5.6637053	0.6577372	14.927045	2.451961	1.6177527	4.9858184	2.3090165	13.643186	2.5822663	89.67793	0.63695025	3.6794484	5.0765514	89.934326	1.0119809	17.15911	2.7999864	0.8297778	3.5357597	4.7657843	2.393165	1.2041787	4.947215	3.5130801	4.96761	1.4510199	1.6187303	5.202125	3.6332335	3.0937998	5.9757347	2.3151515	16.418184	0	3.915117	4.757375	5.7541094	2.4360511	1.152325	3.8350554	1.207865	288.73544	3.3439488	3.5707989	3.7430034	2.639926	1.8309088	10.14854	2.1475768	2.4548805	3.400396	5.640938	1.6397918	85.504906	3.5127914	8.388985	21.338045	1.3799943	3.6202948	7.0459003
1126458_scaffold00731	0	1.7729989	4.4335847	14.384182	0	0.8330169	71.49395	0	0.6656382	1.4560144	2.8902655	0	0	11.065257	25.496714	0	1.7492474	5.72073	0.28855246	1.1011561	0.46659106	1.8006548	15.359019	0.5575046	0	0.59830713	0.4050681	0	0	13.022055	2.5678468	0	12.932799	0.25051424	2.6676154	0	9.056981	8.697639	66.8448	0.1492165	3.1833918	0	8.037242	1.0719479	0	0.051960886	66.50225	1.2880849	6.5245047	7.416669	0.536346	15.121312	0.66653657	0	0	0	2.397806	5.473003	71.59741	6.8578544	0	4.6473947	0.59658766	0.7467774	146.71432	0.23665835	0.6310404	1.3399047	0	24.498144	1.3798691	2.62728	0	28.983719	13.253068	41.744038	1.1763456	0.74562997	40.46821	2.4179246	0.34078145	0.071243286	1.3244249	0.8116016	0	2.01737	1.63173	34.986534	2.6793787	0.389247	17.272718	0.65281284	0	11.816953	1.5921707	1.8965391	4.2120857	1.4734083	0.5185367	2.1763077	10.282586	0.40539852	0	1.523252	153.1254	0	6.831333	0.49144343	2.7969124	0.88938856	7.8541784
1126458_scaffold00754	29.413757	7.0375338	61.0248	8.51415	2.847543	4.09346	25.988247	0.27468082	0.5040861	239.37697	0.5612284	0	0	3.9693267	0.94555163	0.81194615	4.6049113	49.769054	0.29136005	1.1118702	1.036488	24.37701	0.56190073	0.52271974	0.51822454	0.78536713	102.77289	5.6986136	0	0.057924047	12.426023	4.8659763	94.78577	102.698395	3.0783665	0	80.97955	73.00259	46.91469	3.390038	0.8035915	0.8502783	12.431383	4.6001053	0	5.4565115	42.013855	4.8122854	72.530594	87.50463	0.84243375	0.3343454	0.38964424	1.6077814	0.18584743	1.6553463	1.9887905	51.7786	24.26421	2.277822	0	60.35222	6.4757185	1.5918696	69.66321	0.71688294	3.752284	21.567484	6.527151	0.50482666	1.1789421	22.447136	3.6316342	9.491588	0.09062314	95.48311	0.24295728	0	93.15273	12.651154	5.2990966	1.8703482	23.91877	3.8926167	0	0.33949977	0.374456	10.205563	23.2243	0.550248	7.8483505	0.08239558	0	1.4914912	253.37733	0.2553323	0.2298956	3.3612003	0.8726365	24.971394	94.67176	0.51167876	0.22200093	0.13982482	69.785194	0.99677265	11.68794	1.378403	2.0172327	1.0102974	2.883854
1126458_scaffold00858	0	0	16.673069	1.0579289	0	0	86.99137	0	1.064802	0.6654696	0.592753	0	0	3.4159377	1.7703589	0	0	22.679272	0	0	5.4735417	0.6045399	108.95983	2.9727457	78.45116	0.2552252	1.0603237	0	0	0.3058884	66.756744	4.546306	0.58441305	1.1131675	0.6773503	0	10.248642	0.36232707	23.48947	5.569603	0	77.410965	2.376586	6.859055	0	0	22.571648	5.2199636	0.53013635	11.401059	6.355386	105.11379	2.7310684	40.7542	0	0	0.86759883	20.724401	91.09925	6.736154	0	18.723425	0	0	225.2705	0.08412788	0.897295	0.50433093	0	1.1107984	0.22639348	9.483203	3.356173	0.3341579	0.5104721	0.74334	0.3421392	0	0.24802992	63.05822	0	5.4703584	0.60532683	1.4425502	0	1.8645625	1.6610558	0	9.406998	0.4981337	0.34538332	0	0	5.652437	0.7203492	3.91028	0.30351126	0.1163935	6.1750765	0.56264657	0.41269273	0	0	3.6919723	228.08241	1.116566	2.2260504	7.686777	0	0	2.588966
1126458_scaffold00925	0	0	0.12860893	0	0	0.4897249	4.0529704	0	0	0.114640296	0.061268058	0	0	0	0	0	0	0.22847676	0	0	0	0.14702676	20.978777	0	0	0	0	0	0	0	0.58746994	0	0.06040602	0	0.093349576	0	0.076209985	0	164.76003	0.7401658	0	0	0.362432	0	0	0	162.91565	0.28397113	0.06849485	0.14730434	0	21.656515	0	0	0	0	0.23599112	0.08743318	4.7171655	0	0	0.2846012	0	0	793.71094	0	0	0.17376195	0	0	0	0.1272989	0	1.0361755	0	1.3659203	0	0	0.9400173	0.24229796	0.07512866	1.4920976	0.37540624	0	0	0	0	1.7140287	0.29866633	0	0	0	0	0	0.4786498	0.41811088	0.062742986	0.24061298	0.095263794	0.290781	0.18281437	0	0.60588366	0.6105746	819.0614	0	0.3765088	0	0	0	0
1126458_scaffold01011	0	67.11388	43.404823	16.238144	261.9551	206.59941	64.53474	89.05789	172.19872	5.2380967	10.815997	102.62784	0	24.998981	21.779509	975.8418	77.23251	2.6098661	115.60485	40.105824	34.502625	786.10706	3.1849866	64.408875	82.835236	207.72072	919.5888	67.38009	0.7737807	40.02309	19.299929	89.463104	7.2137585	898.1262	1.3571377	48.054226	3.086455	8.867057	63.595875	537.1811	2.7329683	81.35449	8.321865	1678.737	0	41.96206	59.191982	1670.6902	6.1881475	2.600447	82.60948	2.4005222	69.06882	122.118034	87.11844	270.22742	1.3233447	2.2698636	63.115513	19.21192	78.65353	39.750496	226.55228	40.366478	191.21829	118.65311	60.59612	472.93912	66.174286	21.270315	220.82701	6.940128	90.132744	26.720947	42.87461	1234.3915	60.99198	170.44514	1236.1688	23.21131	218.2135	541.8222	775.56256	65.88315	0	554.2172	521.0326	23.139019	5.78944	169.75928	15.693784	155.89717	0	22.179647	7.2348614	87.126495	10.099047	199.01616	34.228474	496.12042	8.099955	43.04069	983.90686	85.27949	185.38138	53.17796	8.123774	88.75699	5.94576	41.740597	26.971508
1126458_scaffold01080	8.938983	61.67555	71.63118	17.201973	9.912558	7.8080606	49.940594	2.231108	32.07329	20.897827	840.1507	0	1.9791467	11.429365	179.98804	2.826459	63.315308	188.25891	7.6914034	1.6420395	11.261677	24.496477	0.5216074	6.158766	0.601329	7.9915032	93.58243	5.2238483	0	73.83345	33.662575	7.021685	1397.6501	89.864815	2.1829047	0	259.29684	115.52027	117.22169	6.9057894	0	0.9866322	104.05639	18.211306	0	88.03274	117.79231	14.035466	126.82526	257.79648	33.305836	0.12932077	5.096728	1.8656113	3.4504101	9.039079	2.6588955	187.82019	43.58288	9.9380665	0	64.73665	11.533406	1.0694015	169.52827	7.7638874	63.09214	13.390366	5.110824	171.73195	7.5240097	48.034435	7.675532	17.621912	76.51839	438.00836	90.08874	5.2417226	436.17923	31.806541	10.061805	10.517533	23.36519	60.462425	0	18.830488	15.555286	24.74709	48.500492	35.572903	15.178239	5.83214	0	7.8389287	22.385681	0.5925567	862.84344	9.782508	10.530788	17.926426	1442.3479	179.54503	1.2880092	2.433715	172.96414	226.20665	106.00799	31.029314	0.2340724	187.83057	9.537013
1126458_scaffold01088	249.97682	10.783876	4.253107	8.632212	0	209.16673	25.30115	22.711964	2.3481872	42.436573	122.41804	0	0	3.5953434	25.326845	10.874094	10.578616	19.10872	3.223455	15.773722	14.2653675	11.175186	172.88622	3.1842158	1.8105361	4.4323897	6.7984233	11.81292	0	8.094838	1.310371	1.453026	4.3174624	7.511831	340.3752	0	84.87619	142.86707	96.90113	1.5791832	1.4037656	0	10.009525	1.1029477	0	30.947758	88.240715	0.6058675	138.24599	92.94881	7.358089	212.85603	3.588912	1.8723842	26.188457	0	344.04132	20.333225	20.902828	4.8809648	0	3.795074	1.6661385	19.51425	237.12451	2.7828836	9.069441	16.03409	9.14636	22.781485	3.3076048	14.224997	1.2083759	4.2372437	8.091214	24.22482	34.424652	5.5237894	25.890175	1.9385837	2.244074	2.261939	11.613764	6.601048	0	2.6094646	3.314228	4.418841	13.487836	1.4646993	12.821397	6.237137	0	5.006519	44.13961	11.596804	122.018394	204.89505	13.719401	18.611904	5.2005897	175.19138	7.3683057	13.678282	239.49774	45.096024	11.023084	4.045244	2.3492217	162.23576	4.3660088
1126458_scaffold01120	2.3433056	9.185784	17.52981	24.959438	21.795889	4.238164	50.0145	7.7851973	13.989513	8.805037	9.544037	3.9353273	0.5755006	46.528378	15.734549	14.862401	8.343465	22.145506	9.290173	27.216124	25.148382	23.976692	75.11662	10.446679	437.78058	15.981129	37.455845	11.104097	6.448518	56.673683	40.037018	33.74201	5.227641	36.394333	17.823484	0.9815523	22.094398	31.114147	131.97583	48.39728	130.25	445.6341	13.461024	112.32445	1.5862662	18.278217	140.81793	108.285126	29.934694	23.344723	11.583116	76.73132	12.047531	164.23781	7.023225	20.698673	18.023367	21.328403	43.178345	36.153397	1.982302	15.855484	28.10002	26.714539	88.87028	12.134602	64.62929	15.5075865	10.96697	14.506878	13.669529	49.265156	34.463284	17.000395	54.25967	78.68293	14.632891	16.27083	78.3925	42.593044	23.568893	43.66589	23.102793	59.276726	0	37.046017	30.777975	17.30575	48.929996	12.624943	29.993826	19.947468	0.9912067	43.101772	8.91749	35.731735	10.181035	5.2057652	21.847376	16.986164	4.8122425	19.578182	13.501811	29.227224	92.79953	19.226534	13.938592	12.241203	145.55505	21.343355	47.679462
1126458_scaffold01157	0	1.9273	10.892502	5.0516343	3.9258032	1.211994	140.17906	1.2093726	6.9608593	1.8283997	0.33695346	0	0	15.357928	146.0526	3.4123657	2.499612	7.036649	1.6618198	2.7915766	3.6206112	9.703166	3.5085142	12.939594	13.067653	2.6840549	4.688028	1.5738285	166.37813	641.17926	81.946976	38.12883	0.26577005	4.4041886	0.56473005	0	7.1251926	1.9772799	191.18953	34.10309	0.4824648	11.435085	64.271324	19.820244	0	8.7570305	189.69418	26.705832	1.5067934	7.777188	3.9017713	2.6764824	13.951141	0	1.0042211	3.975385	1.6612747	6.972365	132.70744	9.627707	0	10.486905	5.515433	3.1187165	110.50006	1.0521042	15.982253	4.2047796	1.4655706	143.81654	2.959974	25.483662	35.742676	32.862	631.3964	98.78407	16.953112	2.079298	88.26215	80.35315	5.040821	38.17963	9.955992	17.630539	0	6.0333915	4.9459963	39.591614	25.185968	9.344499	5.3664875	2.473456	0	10.324243	2.339921	12.570423	0.27605203	1.3894539	3.5626454	4.157911	0.20108338	13.025474	3.4654403	11.584937	111.03326	4.134732	60.509594	3.1116762	0.48444703	14.018463	12.466256
1126458_scaffold01224	0	49.648552	6.8299546	136.52997	274.62378	17.707247	226.94188	33.204567	5.2852683	6.0233645	4.0844636	8.906074	0	82.14756	1.6434922	44.568768	47.853848	9.913389	11.860071	80.91881	9.182101	17.526602	42.141167	7.14219	39.632645	10.656358	12.934005	3.5849476	4.20972	0.85740006	4.344845	0.5386626	55.695396	11.70071	40.872665	272.7146	9.558367	9.478902	89.125	13.102511	0	52.021893	1.6835836	21.195126	34.242058	21.292223	86.57403	20.535393	10.215996	8.655014	25.013878	51.82733	7.6027055	48.588833	35.07449	293.55167	39.46447	7.854025	227.55147	102.7234	12.423224	5.1452394	224.58936	88.36156	43.628246	13.2642565	3.4058678	16.885036	4.1238465	1.7643442	10.311876	2.2654479	0.39997002	200.01144	0.5216621	75.81878	12.686908	11.05144	68.073975	5.338672	221.64677	11.979158	20.124994	3.5380132	0	11.809513	13.856877	196.09296	2.36229	6.3995256	134.59328	11.891404	0	95.99283	5.528561	21.102013	4.679053	18.555412	8.180698	15.853027	55.428593	10.855984	52.851273	20.697071	51.248817	0.7451703	1.6071649	24.483984	0.24882807	14.8161	88.57599
1126458_scaffold01272	0	66.68239	206.3262	0	0	0.28139737	315.6884	1.3784174	8.642904	3.8206139	0.915325	0	0	32.091846	1.4019362	0	71.14599	41.643105	0	0	27.425335	1.7318814	76.41546	11.95546	62.84737	0.15158343	1.1195518	0	0	0.18167338	564.7718	3.9132514	2937.602	0.6875781	3.2719755	0	67.08701	24.532051	270.5498	17.579128	0	67.20383	3.4246302	1.8671274	47.184177	0.5924021	274.97043	2.6107304	29.281864	61.872948	12.078697	78.15887	15.242703	7.0597186	2.3315725	0	3.6341126	42.854176	322.1322	43.66521	0	216.02669	2.8340213	0	254.77264	0	16.964676	0.2995324	0	1.2666734	0.26891938	13.312632	4.8001904	11.907791	0.37897474	710.10376	0.27093792	0	703.1598	552.2365	1.4677511	21.930462	2.1091602	15.678708	0	0.7666627	1.0335127	12.803517	13.157117	8.776935	0	0	0	41.606003	4.5838933	268.91733	0.64894146	0.55302775	20.253378	0.33416724	2980.6365	0	0	281.89832	271.07077	2.6904993	5.2883863	12.174224	0	0	31.838186
1126458_scaffold01376	0	121.40969	57.61615	8.752527	2.7508876	1.1701028	54.51614	166.21976	16.544998	15.202049	0.951523	0	0	7.8609185	0.33631805	2.8237894	121.83996	26.257837	4.5598187	0.13182499	2.7035265	3.4250965	11.285392	3.6183536	52.040928	2.8364048	11.104841	0.14863996	4.895972	5.6279664	32.283848	8.786897	117.62772	9.127057	33.01003	0	30.955132	21.833471	120.63841	7.0739317	0	49.901077	24.728003	34.231583	119.12181	19.22757	105.62789	33.585453	23.648174	28.596361	14.047438	14.24415	3.1875794	49.275517	163.60504	1.3969119	39.469856	26.792023	63.506363	12.23921	0	56.609962	11.195169	0.4370692	50.89457	2.908708	10.156611	0.8303411	0.4152467	0.76811355	2.4460998	7.870038	9.980043	22.48798	5.0821085	84.4457	12.991225	1.276463	92.800186	35.676193	9.872795	6.1919785	3.48818	11.133024	0	7.2613893	8.009049	23.889482	7.6910806	13.327239	9.240503	2.1491673	0	9.72584	15.185012	6.326968	0.89947325	1.7246945	1.5933007	2.431677	120.629486	101.03214	2.8952837	5.470687	58.41082	6.342265	25.088703	11.648971	0	107.3117	4.8893704
